area,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndvi_count,date
Juhapura,0.20169020421623254,0.1932736911021469,0.2069396035349038,0.004580607684186542,12,2025-03-01
Juhapura,0.21429503726707969,0.2032310403777286,0.2262512416139447,0.008930236350195913,16,2025-04-01
Juhapura,0.19669746587179748,0.1898676791871824,0.2039464119494688,0.007706590257703398,4,2025-05-01
Juhapura,0.19029125183180445,0.0207059161339237,0.261837601481403,0.08735012862384704,10,2025-10-01
Juhapura,0.2518959223584125,0.2157656308905811,0.2753805076192784,0.018919917147388172,12,2025-11-01
Juhapura,0.22214409085839829,0.2071912941244676,0.2402618144398409,0.01128092329218585,12,2025-12-01
Juhapura,0.20349392251066623,0.1914594628460096,0.2176408373731365,0.010421721815673236,10,2026-01-01
Juhapura,0.17418286665165883,0.1315990466050156,0.194700120374017,0.02336547719294266,10,2026-02-01
Juhapura,0.2097343029094906,0.2018262971435782,0.216460192774651,0.006151884337177632,10,2026-03-01
Maninagar,0.16524890567461442,0.1616297508348452,0.1724204198544214,0.005059940469178986,6,2018-01-01
Maninagar,0.14336724827737163,0.1298628655148454,0.1491779913799268,0.008345286977171086,8,2018-02-01
